instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,511.617840,531.141768,525.643612,567.481578,568.100700,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.105909,0.113504,0.105909,0.113841,1,45,300.000000,4,4,GUROBI,1
1,Old,4,507.044784,526.624319,521.813756,563.031578,563.650700,563.650700,0.039461,0.052797,0.053163,0.053569,1,42,300.000000,4,4,GUROBI,1
2,Old,4,468.979000,472.217057,472.217057,504.619700,504.619700,504.619700,0.030736,0.037973,0.038608,0.038835,1,36,300.000000,4,4,GUROBI,1
3,Old,4,461.357659,462.320714,462.320714,515.731940,515.731940,515.731940,0.036624,0.043953,0.044955,0.045329,1,40,300.000000,4,4,GUROBI,1
4,Old,4,511.519943,529.795376,524.507411,567.100507,567.100700,567.100700,0.027631,0.044519,0.044720,0.044982,1,45,300.000000,4,4,GUROBI,1
5,Old,4,496.445148,509.904835,506.639324,545.036453,546.340480,546.340480,0.028281,0.039518,0.039907,0.040288,1,39,300.000000,4,3,GUROBI,1
6,Old,4,510.450758,531.141768,527.557153,567.663617,568.100700,568.100700,0.028075,0.037676,0.037997,0.038368,1,43,300.000000,4,4,GUROBI,1
7,Old,4,463.330091,464.696024,464.696024,513.731940,513.731940,513.731940,0.034183,0.041995,0.042964,0.043335,1,39,300.000000,4,4,GUROBI,1
8,Old,4,509.207186,529.141768,523.497315,566.347602,567.100700,567.100700,0.031187,0.045661,0.045872,0.046105,1,45,300.000000,4,4,GUROBI,1
9,Old,4,463.464490,464.720005,464.720005,513.731940,513.731940,513.731940,0.035646,0.042470,0.043467,0.043824,1,39,300.000000,4,4,GUROBI,1
10,Old,4,526.742908,546.266836,540.789572,586.320507,586.320700,586.320700,0.030089,0.045192,0.045412,0.045635,1,47,300.000000,4,4,GUROBI,1
